"id","text"
"user_2373","Respektiere jeden, wie Du auch respektiert werden willst. Rücksichtnahme leben und gemeinsam etwas schaffen, das sollte das Ziel sein"
"user_2374","Syndicated on 100+ radio stations. Classic Radio, Film Reviews,  Host Carl Amari, co-host Lisa Wolf & National Film Critic Sarah Knight Adamson (Since 2009)"
"user_2375","I am Robert Reynolds. I am the Void. I am the Sentry. 
I will stay vigilant

#mvrp"
"user_2376","boston gal, @elonuniversity alum, @1ABMedia account executive, runner, yogi, life lover"
"user_2377","Next heights"
"user_2378","Business Enthusiast, Venue Manager, Hospitality Professional."
"user_2379","..."
"user_2380","Completamente um louco, mas um louco consciente ✌️ segue no insta: leo.monaipe"
"user_2381","Specialist kitchen and bathroom designer. Innovations by VP Supply, Saratoga region, Upstate NY"
"user_2382","Gk"
"user_2383","fun"
"user_2384","🇪🇺 European citizen born and trained in Portugal living and working in Brussels
🏳️‍🌈 Supporter of democracy and fighter for human and social rights"
"user_2385","It's your girl Tnikola from Whoosh... Tweet me your queries and names and I;ll give you a shoutout at the end of my videos thanking you for watching :)"
"user_2386","MUSIC IS LIFE!
https://t.co/b1lCeuXlQb
https://t.co/GdagOzTgDv
https://t.co/1MSSUjhfbS"
"user_2387","I reject your reality and I substitute my own."
"user_2388","Disciple, Husband, Father, Scouter, I.T. Professional"
"user_2389","Farming in WA"
"user_2390","корректор"
"user_2391","Looking for a serious guys"
"user_2392","朝花夕拾"
"user_2393","Dσи'т ℓєт уєѕтєя∂αу тαкє υρ тσσ мυ¢н σf тσ∂αу"
"user_2394","Head of Global Policy Research at Piper Sandler. Former founding partner of Cornerstone Macro and Federal Reserve senior staff member."
"user_2395","married with maedeh"
"user_2396","Socialist"
"user_2397","Humility is everything"
"user_2398","Descendant of Enslaved Africans.  Retired Librarian I live in the Fact Based World. NU Deal Democrat
#resist American Fascism.  #Trumpsters #Blocked"
"user_2399","Underrated nigga"
"user_2400","panchayat secreatry"
"user_2401","🇵🇷"
"user_2402","innocent bystander"
"user_2403","Just looking for balance."
"user_2404","Islam is the Sunnah and the Sunnah is Islam just trying to follow the path of the prophet (saw)"
"user_2405","Neat delivers premium laundry and dry-cleaning service to your doorstep."
"user_2406","• Liberal. Passionate about women's rights & civil rights. Dog lover ❤️ 🐾•"
"user_2407","Achievement junkie who thrives on a challenge that stretches my limits"
"user_2408","Sports Soccer Music Movies Travel Fitness & Wellness Arts & Culture Design & Architecture #Election2016 Gov Officials & Agencies Nonprofits Humanitarian"
"user_2409","I’m a powerlifter child of god blessed let god use  you John 3:16  country girl forever cowgirl boots constantly all year long 🤦‍♀️🙈😂"
"user_2410","show子儒"
"user_2411","i just looooove Lerkang"
"user_2412","Fabio Mendoza"
"user_2413","My questions have questions"
"user_2414","u make me feel better ✨"
"user_2415","I am a jolly man"
"user_2416","Computer programmer, author of Silicon Beach, and the first to realize the singularity."
"user_2417","I be yelling at the referee just like Mike #GoPackGo"
"user_2418","Gymnastics!"
"user_2419","#Fulbright Scholar at #NYU 2018- December 2020 ,
Director at Automofy ,
Head Customer Experience at Cowlar."
"user_2420","So much to say few characters to say what i want...."
"user_2421","I love to be myself ❤️💙🤍"
"user_2422",":)"
"user_2423","Wife, Mama, MD, Co-Founder & Program Director at Team Type 1 Foundation/ Medical and Government Affairs;
Creator National Diabetes Program - Macedonia"
"user_2424","Aspirant.."
"user_2425","I'm not lazy,just chill"
"user_2426","Hi"
"user_2427","Small town girl with big dreams."
"user_2428","Anas ibn Malik reported: The Messenger of Allah, SAW said, “Help your brother, whether he is an oppressor or is being oppressed.” It was said, “O Messenger of A"
"user_2429","God. Family. Self-Love."
"user_2430","Being handsome😄"
"user_2431","Música🎧. 
Arte🌇. 
Moda👗. 
Frases😌."
"user_2432","Simple,  easy to mingle; like a psychologist."
"user_2433","நான் தமிழன்"
"user_2434","🤳🏼"
"user_2435","я хз"
"user_2436","service to mankind is service to god"
"user_2437","Økonomisjef i Odfjell Eiendom. Meget interessert i finans, fotball og golf. Stolt tvillingpappa."
"user_2438","Todo tiene un precio, al menos subjetivamente 💅💥💥"
"user_2439","Administration"
"user_2440","Director of Education and Workforce at LAYC
From the Inland Empire
I live in DC now 
MPA from American University
Chicano with big dreams"
"user_2441","here for the memes 🧍🏽‍♀️."
"user_2442","Reon & Lorena Brezar."
"user_2443","LPN🩺"
"user_2444","Space Traveler Defender of Democracy🇺🇸"
"user_2445","Abogado Especialista enDerecho familiar, Civil y Mercantil cada dia se aprende más y enamorado de mi linda esposa y de la gracia de Dios."
"user_2446","21.
F-up"
"user_2447","イラスト、絵画、デザイン、ファッション、建築、映画、読書、ゲーム、食、自転車などに興味あります。"
"user_2448","𝑩𝒆 𝒉𝒐𝒏𝒆𝒔𝒕 &𝑯𝒂𝒗𝒆 𝒇𝒂𝒊𝒕𝒉 𝒊𝒏 𝒈𝒐𝒅..🙌"
"user_2449","Love love Taiwan"
"user_2450","Assistant Program Leader and Extension Specialist Sustainable Communities, PU Extension, PU Dept of Forestry and Natural Resources, IL-IN Sea Grant (she/her)"
"user_2451","Abu Dhabi"
"user_2452","B+"
"user_2453","Aprendiendo desarrollo web B)"
"user_2454","Ankara Üniversitesi"
"user_2455","god's plan..."
"user_2456","Hay que reconstruir esta biografía. Aunque sea de largo plazo."
"user_2457","kdpatel"
"user_2458","UI/UX Designer
Volunteer at Zumaridi Communications
Graphics designer
Pencil on paper artist"
"user_2459","Music"
"user_2460","my name is ej I like playing games and I'm a 11"
"user_2461","am my own"
"user_2462","makeup artist, ASMRtist, sometimes pretty, highest EQ in my family, cystic acne survivor, multiple, she/her"
"user_2463","I'm a passionate person & hard working"
"user_2464","A mom of 3 great boys, now men. Wife to a wonderful man. 
 Applecare Senior Advisor."
"user_2465","follow me to greatness🥰"
"user_2466","I'm a mess of an artist fam 💫 She/They 💫 minors dni this is a 18+ space 💫 don't repost my art! 💫"
"user_2467","FC ‘17 | BSU ‘20 M.A. - Music | Indiana raised | Girl mom 🌸 Music Educator | Beauty Enthusiast | Organization Queen"
"user_2468","‏‏‏یه آدم بی حوصله ولی سرش درد میکنه واسه سیاست"
"user_2469","For every prohibition you create, you also create an underground"
"user_2470","Purple is my favorite color but I vote BLUE all the way 💙 Copywriter ✏️ Always learning 📖 University of Oregon alum (GO DUCKS) 🦆"
"user_2471","24 years old / BA in English, minor in music / future MA in Afro-American Studies. Black Lives Matter. I’m hungee and gae."
"user_2472","My feet are proportional, my politics are my own."
"user_2473","Mother of two, health care professional, running ambassador, outdoor enthusiast, music fan, Homeland junkie, grateful for this one beautiful life."
"user_2474","Woof!     WoofWoof!    WoofWoofwoof! Woofwoofwoofwoof  Woof!!!"
"user_2475","尊重生命"
"user_2476","hello hello hello, how low?"
"user_2477","Simple"
"user_2478","#24💕⚽️"
"user_2479","Libriano, Bissexual e Redundante."
"user_2480","Resister, father, husband, citizen of earth. #BLM #HealthcareIsAHumanRight #VoteBlue #LoveIsLove #SaveThePlanet #NeverTrump #FBR"
"user_2481","#EmilioGR 🧒🏻
#IsaacGR 👶🏻"
"user_2482","honest and faith"
"user_2483","Just for fun 😜"
"user_2484","#BARBZ #NICKISTANNNN @NickiMinaj jersey head NICKI MINAJ IS THE QUEEN OF RAP 👑"
"user_2485","I was once asked: are you a thinker, or are you a doer? The question thought me an lesson, namely: Not to taking myself too seriously."
"user_2486","I'm very articulate spoken and don't hesitate to speak the truth when it's necessary. All in all, I'm a no nonsense type of guy"
"user_2487","Irish Expat mad for rugby, horses and Sligo GAA,  #proud2bashark #betterinblue. President of Dubai Sharks RFC."
"user_2488","passive aggressiveness incarnate"
"user_2489","Just a Genshin brain rot account so my friends don't see my deprivaty"
"user_2490","Genuine Smoked BBQ with an Island Flair! Great pulled pork, beef brisket, smoked ribs, shrimp scampi and more. Come find us in Santa Monica, CA."
"user_2491","Graphic Designer, Husband, Saint Louis Sports Fan, Dog owner/lover, Drummer."
"user_2492","Dont take it personal. ☯️
Dont me. ♏"
"user_2493","dance - hockey - lacrosse - soccer proud mom of 2 special kids!"
"user_2494","Other then a trucker and enjoying life one day at a time"
"user_2495","OU'16- Forever a Bobcat- Cleveland State DPT '19"
"user_2496","Executive Editor, Barron’s"
"user_2497","الوجود لحظة عابرة في عمر الكون فغتنم تلك الفرصة وحاول أن تحيا سعيداً🤗"
"user_2498","Wood Bones"
"user_2499","Humble and fun to be with"
"user_2500","主にAPEX エぺでのおすすめ武器構成は、Ｇ７スカウトとボルトかG7スカウトとマスティフです。"
"user_2501","I guess you never know the last time you ever see someone ever gon be the last you ever gon see someone....😈"
"user_2502","I'm just a traveler making my way through life"
"user_2503","Work hard play harder"
"user_2504","""Les intellectuels sont portés au totalitarisme bien plus que les gens ordinaires.""
G. Orwell"
"user_2505","@kimcal_cruz"
"user_2506","I am a Pastor.  I love fishing and hanging with my family"
"user_2507","Mum of 2, Married to a non-CW, joined a social running group in September 2016, run 3 x 10k races and most recently a half marathon on Mother's Day 2017"
"user_2508","Vater, Glücklich verheiratet, Extramet-ler, Feuerwehr-kommandant, -Instruktor, und dieses Jahr ist Gotteron mal drann mit Eishockeymeister zu werden"
"user_2509","🥱🇦🇼💯"
"user_2510","Love for Current Affairs brought me here!!

#-DVDgamersClub 
#-ScienceNerd and a Libtard

Ambivert (︶^︶)..."
"user_2511","मै ऐसे धर्म को नहीं मानता 
जो जन्म से एक को नीच व दुसरे
 को श्रेष्ठ बताता हो।
जय भीम जय समानता वाद"
"user_2512","Egyptiano | Thirty’s 🤦‍♂️| Happy 😊 | helpfully | Hardworker | Business developer | Ceative | Active | KSA Lover - 🇪🇬 Ahlawy❤️- 🇸🇦 hilaly 💙"
"user_2513","Changing lives and perspectives through affordable homeownership. #HabitatPinellasPasco"
"user_2514","Loner looking for answer's"
"user_2515","Chiropractor"
"user_2516","Periodista. Editora de audiencias y contenidos en @dlatitudes. Contenidos digitales @C5N. Paso mis sábados en @lapizarraok"
"user_2517","Husband, father, trucker...in that order...I miss Chris Cornell"
"user_2518","Just your average joe"
"user_2519","https://t.co/ZCFCIj4gM6"
"user_2520","Sustainability, laughter, food, and music 💚"
"user_2521","‏من یک فرد خوش بخت هستم😎😎✌✌"
"user_2522","TRUMP LOVER ❤️❤️TRUMP2020😍MAGA😘BEAUTY"
"user_2523","Believer in accelerationism"
"user_2524","ok"
"user_2525","Gaming enthusiast"
"user_2526","If you don't stand for something, you'll fall for anything."
"user_2527","Educated man striving to become bigger than myself. #head start #teachermentorcoach #Masters2022 # teacher 👨🏽‍🏫"
"user_2528","I do my own donation closet  4. Those that can't afford to buy anything"
"user_2529","nah"
"user_2530","Un étudiant à la faculté des science économique et de gestion"
"user_2531","#Bitcoin 👁 Gresham's law 🐐"
"user_2532","A nurse by profession
A proud muslimah 
Mom and Dad my heroes"
"user_2533","I STAND WITH STANDING ROCK WATER IS LIFE #NODAPL #MNIWICONI!!"
"user_2534","•🇩🇴•"
"user_2535","Ehemann, Vater, Fotograf, FC Sankt Pauli"
"user_2536","MEDICAL PRACTITIONER"
"user_2537","kalo manush 🏴‍☠️"
"user_2538","larry💙💚

@louistomlinson"
"user_2539","Expert IT Support for the Technologically Challenged"
"user_2540","神秘的某某某"
"user_2541","football fan #liverpool"
"user_2542","我心依旧"
"user_2543","Provides medical support for patients/ Clients/ Residents to stay comfortable."
"user_2544","pure vibe please ❤️"
"user_2545","「過去に目を閉ざす者は、結局のところ現在にも盲目となります」 「真理が我らを自由にする」 事実を積み重ね真実に少しでも近づきたい。"
"user_2546","Anti-Feminist & Fighter !!!"
"user_2547","♐️ I think out loud even when nobody’s talkin to me 🤷🏾‍♂️🤷🏾‍♂️ #iRap🎤 #itatt 💉 🔌🔯🤝"
"user_2548","Videographer//Red Blanket Media"
"user_2549","Junior doctor. Trash tv watcher."
"user_2550","Sports, pets, anything on two wheels and a general moan. That is all. Speaks a little Spanish."
"user_2551","head in the clouds"
"user_2552","I like coryxkenshin he is one of my favorite youtubers"
